OrderID,CustomerID,OrderDay,CityTier,State,Category,OrderValue,DiscountPct,PaymentMethod,Device,AddressQuality,OrderHour,Items,PriorOrders,PriorReturns,DeliveryStatus
ORD101959,CUST10698,31,tier2,Madhya Pradesh,Footwear,"3,103",30,COD,Android App,,13,1,0,0,Delivered
ORD106056,CUST10898,317,T1,maharashtra,Home & Kitchen,"Rs 1,135",11,COD,Android App,Complete,9,1,0,0,Delivered
ORD101382,CUST11235,12,Tier 2,Andhra Pradesh,Accessories,"1,118",23%,Prepaid,Mobile Web,Partial,11,2,0,0,Returned
ORD101490,CUST11274,326,T1,Tamil Nadu,Beauty,"Rs 1,467",23%,Prepaid,iOS App,Complete,9,2,3,0,Delivered
ORD102993,CUST11458,200,Tier-2,West Bengal,Beauty,INR 756,23,COD,Mobile Web,Complete,6,1,2,0,Delivered
ORD103816,CUST10886,239,Tier-1,Maharashtra,Footwear,"3,376",36,COD,Android App,Complete,0,1,4,0,Returned
ORD101230,CUST12107,76,Tier 1,Madhya Pradesh,Home & Kitchen,"Rs.1,765",35,COD,iOS App,Complete,13,3,2,0,Delivered
ORD100937,CUST11691,141,T2,Andhra Pradesh,Health,"Rs 2,054",32,COD,Mobile Web,,8,2,0,0,Returned
ORD103435,CUST11657,202,Tier-2,Haryana,Health,580,8%,Prepaid,iOS App,Vague,13,2,1,0,Delivered
ORD102698,CUST12070,186,tier1,Delhi,Electronics,"INR 8,302",14,COD,Desktop,Partial,19,3,0,0,Delivered
ORD106072,CUST10052,47,TIER-1,Odisha,Electronics,"8,028",21,Prepaid,Android App,Partial,7,1,0,0,Delivered
ORD105151,CUST12091,327,Tier 2,Jharkhand,Fashion,"2,861",33,COD,Mobile Web,Partial,15,2,4,0,Delivered
ORD104428,CUST10650,228,Tier-1,Odisha,Footwear,"2,665",42%,COD,Android App,Complete,2,1,7,0,Delivered
ORD100745,CUST10237,67,TIER-3,Bihar,Fashion,"1,517",18,Prepaid,Desktop,Vague,21,1,1,0,Delivered
ORD101514,CUST11291,78,tier1,Gujarat,Electronics,"Rs.12,731",12%,COD,Android App,Complete,16,1,0,0,Delivered
ORD107038,CUST10194,275,Tier 1,uttar pradesh,Electronics,"9,778",17%,COD,Android App,Complete,23,2,2,1,Returned
ORD102140,CUST10055,163,TIER-1,MADHYA PRADESH,Fashion,"2,121",36,COD,Android App,Partial,17,1,0,0,Delivered
ORD100870,CUST10073,91,Tier 2,Assam,Fashion,"2,982",17,Prepaid,Desktop,Complete,9,3,3,0,Delivered
ORD106944,CUST10069,186,TIER-1,Bihar,Electronics,"12,575",32%,COD,Android App,Complete,2,3,1,0,Returned
ORD104248,CUST12073,40,T2,Delhi,Accessories,"1,053",31,COD,iOS App,Partial,22,1,0,0,Delivered
ORD103500,CUST11211,154,tier1,Rajasthan,Accessories,"1,525",58,COD,Android App,Partial,16,1,1,0,Delivered
ORD104471,CUST12342,264,tier2,Gujarat,Footwear,"INR 2,929",29,Prepaid,Android App,,12,2,6,4,Delivered
ORD103468,CUST10668,241,Tier-1,Telangana,Fashion,"2,845",7,COD,Mobile Web,Complete,5,1,2,0,Delivered
ORD101443,CUST12047,244,Tier 2,gujarat,Fashion,"1,095",9%,COD,Mobile Web,Complete,16,1,1,0,Delivered
ORD106921,CUST10791,354,Tier-1,Haryana,Fashion,"2,147",21,COD,Android App,,20,3,1,0,Returned
ORD104415,CUST10131,81,T1,Telangana,Fashion,"INR 2,160",40,COD,Android App,Complete,6,1,0,0,Delivered
ORD102468,CUST10307,307,T3,Delhi,Electronics,"13,381",22%,COD,iOS App,Complete,10,1,1,0,Returned
ORD104710,CUST10142,192,T2,Uttar Pradesh,Home & Kitchen,"Rs 3,675",22%,COD,Android App,Complete,5,1,0,0,Delivered
ORD100353,CUST10965,189,T2,Tamil Nadu,Accessories,Rs.327,28,COD,Mobile Web,Partial,20,2,1,0,Delivered
ORD105198,CUST12377,12,TIER-1,ASSAM,Fashion,"1,599",6,COD,,Complete,23,1,0,0,Delivered
ORD101859,CUST11686,120,Tier 1,Punjab,Beauty,"1,572",57%,COD,,Vague,21,3,1,1,Returned
ORD105560,CUST10393,148,Tier 1,Karnataka,Fashion,"2,863",29,Prepaid,Desktop,Partial,6,1,1,0,Delivered
ORD100943,CUST11531,209,Tier 1,West Bengal,Accessories,389,14%,COD,Android App,Complete,17,1,2,2,Returned
ORD102542,CUST10719,164,Tier-1,Madhya Pradesh,Footwear,"1,713",19%,Prepaid,Android App,Complete,19,3,2,0,Delivered
ORD103115,CUST11662,137,TIER-1,Punjab,Fashion,"2,882",33%,Prepaid,,Complete,3,2,1,0,Delivered
ORD105515,CUST11758,76,TIER-1,Maharashtra,Footwear,"Rs 2,470",17,Prepaid,Android App,Complete,12,1,1,0,Delivered
ORD106143,CUST10650,268,Tier-1,Odisha,Home & Kitchen,"4,581",0,COD,iOS App,Vague,6,1,9,0,Returned
ORD105848,CUST10376,318,Tier-3,Kerala,Fashion,806,15%,COD,Android App,,21,2,4,2,Returned
ORD106068,CUST12241,359,Tier-1,gujarat,Fashion,"Rs.1,128",0%,COD,Android App,Complete,12,1,2,0,Delivered
ORD103161,CUST11072,129,Tier 3,Karnataka,Electronics,"INR 14,210",21,COD,Android App,Partial,17,1,2,0,Delivered
ORD101553,CUST11184,227,T2,Kerala,Accessories,"1,179",9%,COD,Android App,Complete,21,1,1,0,Returned
ORD102666,CUST10764,291,Tier 2,UTTAR PRADESH,Beauty,799,29%,COD,Mobile Web,Partial,0,1,1,0,Returned
ORD103375,CUST12513,150,T3,Gujarat,Footwear,"2,648",24%,COD,Android App,Partial,17,2,2,2,Returned
ORD102906,CUST11703,203,T3,Tamil Nadu,Fashion,"INR 1,553",13,COD,iOS App,Partial,12,3,0,0,Delivered
ORD102765,CUST11611,160,Tier-2,Haryana,Electronics,"Rs.3,117",12,COD,Mobile Web,Complete,19,1,1,0,Delivered
ORD105070,CUST10226,296,tier1,Kerala,Beauty,"1,334",37,COD,Desktop,Partial,14,3,1,0,Delivered
ORD106354,CUST10010,72,tier3,Delhi,Beauty,"1,075",0,Prepaid,Android App,Vague,10,2,0,0,Delivered
ORD104883,CUST11303,23,T2,Andhra Pradesh,Accessories,"Rs.1,232",33%,Prepaid,Desktop,Partial,21,2,0,0,Delivered
ORD103541,CUST10385,305,tier1,Haryana,Electronics,"2,360",19,COD,,Complete,22,2,2,0,Delivered
ORD104289,CUST11491,257,Tier-2,Madhya Pradesh,Home & Kitchen,"1,884",21,Prepaid,Mobile Web,Complete,16,1,1,1,Delivered
ORD100450,CUST10600,341,T2,Karnataka,Home & Kitchen,"Rs.2,199",25,COD,Android App,Partial,2,3,2,0,Delivered
ORD105036,CUST10771,146,TIER-3,Odisha,Home & Kitchen,"Rs 2,917",30%,COD,Android App,Vague,11,3,1,1,Delivered
ORD105268,CUST10288,39,Tier-3,Andhra Pradesh,Fashion,Rs 769,19%,COD,Android App,,20,1,0,0,Returned
ORD103138,CUST11838,138,tier2,JHARKHAND,Health,"2,289",13%,COD,Android App,Complete,13,1,0,0,Delivered
ORD106502,CUST10788,15,Tier-3,ANDHRA PRADESH,Footwear,"INR 1,666",0,Prepaid,Desktop,Partial,22,2,0,0,Delivered
ORD104567,CUST10696,206,Tier-2,Gujarat,Beauty,"1,157",28%,Prepaid,Android App,Complete,21,3,1,0,Delivered
ORD102003,CUST11082,153,TIER-2,Haryana,Health,"Rs 1,748",27%,COD,Android App,Complete,21,3,2,0,Delivered
ORD104549,CUST10030,210,T3,Rajasthan,Fashion,561,27%,COD,Android App,Complete,13,1,1,0,Delivered
ORD105119,CUST11197,264,T2,assam,Home & Kitchen,"Rs 3,243",25,COD,Desktop,Partial,15,3,5,1,Returned
ORD105413,CUST12386,222,TIER-2,JHARKHAND,Fashion,"Rs 1,647",24%,Prepaid,Android App,,21,1,1,0,Delivered
ORD103731,CUST11063,15,Tier 2,  Rajasthan ,Beauty,813,18%,Prepaid,Android App,Complete,22,3,0,0,Delivered
ORD103061,CUST10523,282,Tier-2,Assam,Electronics,"Rs.14,002",29%,COD,Mobile Web,Partial,19,1,1,0,Returned
ORD105526,CUST12037,208,tier2,Assam,Fashion,"Rs.1,227",14%,COD,Android App,Partial,4,3,0,0,Returned
ORD101335,CUST10783,195,T2,Karnataka,Health,"1,586",45,Prepaid,Desktop,Complete,17,1,1,0,Delivered
ORD102267,CUST10140,307,TIER-1,KARNATAKA,Health,"1,936",24%,Prepaid,Android App,Complete,1,1,3,0,Delivered
ORD103391,CUST10264,309,TIER-2,Punjab,Beauty,"1,238",21,COD,iOS App,,19,2,1,1,Returned
ORD103978,CUST10027,90,Tier 3,west bengal,Fashion,"Rs.2,894",23,Prepaid,Android App,Complete,20,1,2,2,Delivered
ORD105891,CUST11132,141,tier2,Tamil Nadu,Health,INR 883,18,COD,Android App,Complete,6,2,1,0,Returned
ORD104296,CUST10603,187,Tier 3,Uttar Pradesh,Footwear,858,19,Prepaid,Android App,,7,1,2,2,Delivered
ORD105778,CUST12335,179,T1,Assam,Fashion,"2,941",8%,Prepaid,Desktop,Partial,4,1,1,0,Delivered
ORD101814,CUST11716,126,tier1,Karnataka,Electronics,"11,384",30%,COD,iOS App,Complete,1,2,0,0,Delivered
ORD105230,CUST10922,274,Tier-2,Kerala,Fashion,"2,701",24%,COD,Android App,Vague,7,2,3,1,Delivered
ORD106281,CUST10783,229,tier2,Karnataka,Home & Kitchen,"1,098",33,COD,Android App,Complete,19,1,3,0,Delivered
ORD104914,CUST11242,260,T3,Tamil Nadu,Footwear,"3,429",19,COD,Android App,Partial,18,1,2,0,Delivered
ORD101548,CUST11546,37,Tier 3,Kerala,Home & Kitchen,"Rs 2,301",30%,Prepaid,Mobile Web,Partial,13,1,0,0,Delivered
ORD102991,CUST11441,108,TIER-1,Maharashtra,Footwear,"3,426",15%,COD,Android App,Complete,16,1,1,1,Returned
ORD104615,CUST11131,96,Tier-1,Gujarat,Beauty,498,11,Prepaid,Desktop,Complete,5,1,0,0,Delivered
ORD101377,CUST12274,291,Tier-2,Bihar,Beauty,586,38,COD,Desktop,Complete,16,3,1,0,Delivered
ORD100153,CUST11682,211,TIER-2,GUJARAT,Fashion,"1,799",19,Prepaid,Android App,Partial,7,1,2,0,Delivered
ORD105892,CUST10302,189,tier2,Gujarat,Beauty,"1,473",0,Prepaid,Android App,Complete,18,3,1,0,Delivered
ORD100627,CUST11941,319,Tier-2,  Tamil Nadu ,Home & Kitchen,"3,880",50%,COD,,,10,2,3,0,Delivered
ORD102821,CUST12565,302,T3,Karnataka,Home & Kitchen,"Rs.2,437",23,COD,Android App,Vague,15,3,2,0,Delivered
ORD100312,CUST11475,78,Tier 2,Maharashtra,Fashion,"INR 1,626",17%,COD,Android App,Complete,8,1,1,0,Delivered
ORD101566,CUST11074,56,tier1,Uttar Pradesh,Fashion,"2,313",11%,Prepaid,Android App,Complete,11,1,0,0,Delivered
ORD107055,CUST11019,237,T1,bihar,Fashion,"1,113",36%,COD,Android App,Complete,15,2,2,0,Delivered
ORD102193,CUST11222,223,Tier 3,Kerala,Beauty,605,40,COD,Android App,Partial,20,1,0,0,Delivered
ORD103425,CUST10911,99,tier1,HARYANA,Home & Kitchen,"2,087",30%,COD,Android App,Complete,22,3,1,0,Returned
ORD104906,CUST10653,126,TIER-1,Andhra Pradesh,Health,"1,473",18%,COD,Mobile Web,Complete,9,2,1,0,Delivered
ORD105782,CUST11994,82,Tier 2,West Bengal,Health,"1,987",28%,Prepaid,Android App,Complete,5,1,1,1,Delivered
ORD100645,CUST11626,266,T3,Delhi,Beauty,"1,073",10%,Prepaid,Android App,Partial,18,2,5,4,Delivered
ORD100623,CUST11100,193,Tier-3,Karnataka,Home & Kitchen,"4,878",7%,COD,Mobile Web,Partial,23,2,0,0,Returned
ORD106153,CUST11035,363,TIER-2,Andhra Pradesh,Health,"2,025",22%,COD,,Vague,1,1,3,3,Returned
ORD105627,CUST10519,310,tier3,Karnataka,Electronics,"6,601",11%,COD,Android App,Complete,4,1,1,1,Returned
ORD106032,CUST12585,29,tier1,Tamil Nadu,Accessories,"Rs.1,622",3%,Prepaid,Android App,Partial,17,1,0,0,Delivered
ORD104760,CUST10386,157,Tier 1,Karnataka,Home & Kitchen,"Rs.1,097",21%,Prepaid,Android App,Complete,10,1,0,0,Delivered
ORD106708,CUST12303,62,TIER-1,Odisha,Electronics,"4,153",22,COD,Android App,,20,3,0,0,Delivered
ORD102889,CUST11886,36,Tier-3,Odisha,Electronics,"Rs 1,344",17,COD,Android App,Partial,8,1,0,0,Returned
ORD106695,CUST12460,234,T1,Andhra Pradesh,Health,"2,223",29,COD,iOS App,Complete,16,2,1,0,Delivered
ORD105911,CUST12411,43,Tier 1,Kerala,Fashion,"Rs 1,007",23,COD,Mobile Web,Partial,6,1,0,0,Returned
ORD102927,CUST10951,156,Tier-2,  Madhya Pradesh ,Fashion,"2,910",41%,COD,Android App,,15,1,3,2,Returned
ORD102568,CUST12404,311,Tier-1,West Bengal,Footwear,"1,493",32,COD,iOS App,Complete,20,2,3,1,Delivered
ORD100899,CUST11664,117,Tier-1,Uttar Pradesh,Health,Rs 374,16,COD,iOS App,Partial,13,2,0,0,Delivered
ORD100269,CUST11224,319,TIER-3,MAHARASHTRA,Fashion,"2,473",15,COD,Android App,Complete,14,2,0,0,Returned
ORD102103,CUST11885,119,T2,Tamil Nadu,Fashion,"Rs 2,043",14,COD,Android App,Complete,10,1,0,0,Returned
ORD101870,CUST11409,190,tier3,  Assam ,Accessories,"INR 1,429",26%,Prepaid,Android App,Partial,15,2,2,1,Delivered
ORD105569,CUST12500,225,Tier 3,West Bengal,Beauty,905,54,COD,Desktop,Complete,18,1,0,0,Returned
ORD103892,CUST10729,297,tier1,Kerala,Fashion,602,14,COD,Mobile Web,Complete,2,1,2,0,Returned
ORD102211,CUST12254,121,Tier-2,Punjab,Health,"1,033",28,COD,Android App,,17,1,1,0,Delivered
ORD106383,CUST11891,300,Tier 3,Assam,Home & Kitchen,"3,654",17%,Prepaid,Mobile Web,Complete,5,2,1,1,Delivered
ORD106464,CUST10331,54,tier1,West Bengal,Beauty,"1,336",12%,COD,Android App,Complete,20,1,0,0,Returned
ORD102098,CUST11494,129,T2,Uttar Pradesh,Health,Rs.971,17%,COD,Android App,Complete,1,2,0,0,Returned
ORD102791,CUST10064,94,Tier-2,haryana,Fashion,"Rs 2,971",0%,Prepaid,Android App,,6,2,0,0,Delivered
ORD103260,CUST11796,307,tier3,Jharkhand,Beauty,"1,474",31%,COD,iOS App,,20,2,0,0,Delivered
ORD106039,CUST10853,182,Tier 2,Punjab,Electronics,"INR 7,763",40,COD,Android App,Partial,3,1,4,0,Delivered
ORD105402,CUST12314,10,Tier-2,Uttar Pradesh,Fashion,"1,476",25%,COD,Android App,,13,2,0,0,Returned
ORD102362,CUST10771,97,Tier 3,Odisha,Footwear,"2,571",35%,COD,Android App,Vague,16,2,0,0,Returned
ORD107189,CUST10193,286,tier2,Madhya Pradesh,Home & Kitchen,543,18,COD,iOS App,Partial,1,2,1,0,Delivered
ORD106377,CUST12498,58,tier2,Gujarat,Fashion,"1,816",8,Prepaid,Android App,Complete,17,1,0,0,Delivered
ORD100402,CUST11534,138,T2,Bihar,Health,"1,973",52%,Prepaid,iOS App,,17,2,1,0,Delivered
ORD103918,CUST11067,285,Tier-3,Jharkhand,Accessories,"1,769",33%,COD,Desktop,Vague,20,3,2,2,Returned
ORD104674,CUST12042,61,TIER-1,Delhi,Home & Kitchen,"Rs 3,698",31,COD,Android App,Complete,5,1,0,0,Delivered
ORD100455,CUST11877,119,T1,Kerala,Accessories,Rs 871,28%,COD,Android App,Complete,2,2,0,0,Delivered
ORD104114,CUST10079,235,Tier-3,Telangana,Fashion,"1,261",0%,COD,Mobile Web,Complete,19,1,3,3,Returned
ORD104827,CUST12470,90,Tier 2,Jharkhand,Home & Kitchen,"4,569",15%,Prepaid,iOS App,Complete,7,2,1,0,Delivered
ORD106034,CUST10382,48,Tier 3,assam,Fashion,INR 591,25,COD,,Partial,9,2,0,0,Returned
ORD106194,CUST11407,125,Tier 2,Uttar Pradesh,Electronics,"Rs.9,122",30,Prepaid,Android App,Complete,20,1,1,0,Delivered
ORD103981,CUST11479,269,TIER-1,UTTAR PRADESH,Footwear,"Rs 2,207",5%,COD,,Partial,1,2,0,0,Delivered
ORD103583,CUST10228,362,TIER-1,Odisha,Footwear,"2,445",0,Prepaid,Mobile Web,Complete,8,2,6,0,Delivered
ORD104279,CUST10375,183,tier2,JHARKHAND,Accessories,INR 753,19,Prepaid,Android App,,3,3,0,0,Delivered
ORD103599,CUST11078,321,tier2,Assam,Accessories,"Rs.1,011",0,Prepaid,Android App,Complete,17,2,3,1,Delivered
ORD100836,CUST11981,9,T2,Andhra Pradesh,Health,Rs.930,10,Prepaid,Android App,Complete,20,3,0,0,Delivered
ORD106323,CUST10492,28,T1,Uttar Pradesh,Beauty,900,9%,COD,Android App,Complete,23,1,1,0,Delivered
ORD103211,CUST11373,351,Tier 1,MADHYA PRADESH,Beauty,"1,476",12,Prepaid,Mobile Web,Complete,11,1,1,0,Delivered
ORD103047,CUST10609,263,Tier-2,Uttar Pradesh,Fashion,"2,455",26,Prepaid,Android App,Complete,23,3,5,2,Returned
ORD106530,CUST10249,60,TIER-2,Telangana,Fashion,"INR 1,820",23,COD,Android App,Complete,9,3,0,0,Delivered
ORD106561,CUST10515,285,T2,Assam,Home & Kitchen,"Rs 4,425",20,Prepaid,Desktop,Partial,12,1,0,0,Delivered
ORD103365,CUST12391,345,tier1,Assam,Fashion,"1,171",14%,COD,Mobile Web,Complete,13,2,3,0,Delivered
ORD101427,CUST10337,312,tier3,Tamil Nadu,Beauty,"1,128",32%,COD,iOS App,Partial,16,2,3,0,Delivered
ORD105170,CUST12149,136,Tier 2,Kerala,Fashion,"1,480",13,COD,Android App,Partial,5,3,1,1,Returned
ORD103311,CUST11478,321,tier2,kerala,Footwear,977,26,COD,Android App,Vague,18,1,1,0,Delivered
ORD106202,CUST10746,309,tier1,Karnataka,Beauty,569,2%,COD,Mobile Web,Complete,21,3,4,0,Delivered
ORD106957,CUST12597,200,Tier 3,Punjab,Fashion,"2,358",30,Prepaid,Mobile Web,Vague,14,1,1,0,Delivered
ORD100985,CUST12295,224,tier1,Kerala,Health,"2,205",38%,COD,Desktop,Complete,9,2,1,0,Delivered
ORD100182,CUST11745,356,TIER-2,Punjab,Fashion,"2,249",7%,Prepaid,Android App,Partial,3,1,2,1,Delivered
ORD102737,CUST11604,161,Tier 2,kerala,Health,Rs 397,24,Prepaid,Android App,Partial,7,1,2,0,Delivered
ORD106080,CUST10224,268,Tier 3,Maharashtra,Electronics,"Rs.7,350",29%,COD,,Complete,8,1,1,0,Delivered
ORD104430,CUST11957,239,T1,tamil nadu,Home & Kitchen,"Rs.2,176",7,COD,Android App,Complete,2,1,1,0,Delivered
ORD100316,CUST12322,257,tier2,Odisha,Health,"Rs.1,722",0,Prepaid,Android App,Partial,22,1,1,0,Delivered
ORD100529,CUST10881,231,TIER-1,Tamil Nadu,Fashion,INR 551,0,COD,Desktop,Complete,19,1,2,0,Delivered
ORD100544,CUST10546,321,T3,Telangana,Beauty,"1,417",21%,COD,Android App,Partial,0,3,2,0,Delivered
ORD106556,CUST11131,156,Tier-1,Gujarat,Footwear,"2,814",18,Prepaid,Android App,Partial,1,2,1,0,Delivered
ORD103880,CUST10609,65,T2,Uttar Pradesh,Footwear,"Rs 2,094",13,COD,Android App,,20,1,0,0,Delivered
ORD102875,CUST10390,232,tier2,Telangana,Home & Kitchen,"3,899",19,COD,Mobile Web,Complete,21,2,3,3,Returned
ORD105420,CUST12516,92,Tier-2,Assam,Electronics,"3,067",0,COD,Desktop,Complete,1,1,0,0,Returned
ORD104250,CUST10543,67,T2,Uttar Pradesh,Accessories,"1,158",43,COD,iOS App,Partial,19,1,1,0,Delivered
ORD106687,CUST11314,168,T1,BIHAR,Footwear,989,14%,COD,Mobile Web,Complete,22,3,2,0,Delivered
ORD103762,CUST10000,208,T1,Bihar,Fashion,"2,849",24,COD,Android App,Complete,7,2,2,1,Returned
ORD106855,CUST11639,157,T3,Uttar Pradesh,Beauty,"1,293",33,COD,Android App,Complete,22,1,0,0,Delivered
ORD103590,CUST12073,335,tier2,Delhi,Accessories,"INR 1,455",14,Prepaid,Desktop,Complete,3,1,3,1,Delivered
ORD101664,CUST12043,333,tier1,Rajasthan,Footwear,"1,146",6%,Prepaid,Desktop,Complete,21,1,3,0,Delivered
ORD101809,CUST10255,210,T1,Telangana,Fashion,"Rs 2,072",20%,Prepaid,iOS App,Complete,0,1,1,1,Delivered
ORD106548,CUST12104,105,TIER-2,Madhya Pradesh,Footwear,"Rs 3,082",21,Prepaid,Android App,Vague,17,1,1,0,Delivered
ORD105168,CUST12415,188,Tier 2,Kerala,Health,"1,114",25,COD,Android App,Complete,2,2,0,0,Returned
ORD103501,CUST10343,136,TIER-1,Kerala,Fashion,"Rs.1,372",38,Prepaid,Android App,,6,2,1,0,Delivered
ORD100105,CUST12295,301,T1,Kerala,Electronics,"3,575",4%,COD,Android App,,8,1,3,0,Delivered
ORD104699,CUST12498,122,Tier-2,Gujarat,Fashion,717,11%,Prepaid,Mobile Web,Complete,21,1,1,0,Delivered
ORD101091,CUST10080,39,TIER-1,Gujarat,Home & Kitchen,"Rs.2,433",25,Prepaid,Android App,Complete,10,1,0,0,Delivered
ORD104579,CUST10076,278,TIER-3,Karnataka,Accessories,"1,354",7,COD,Desktop,,14,3,2,2,Returned
ORD106070,CUST11697,59,tier3,assam,Footwear,"3,369",17,COD,Desktop,Vague,7,1,2,0,Delivered
ORD104431,CUST12001,265,tier1,Rajasthan,Fashion,"2,148",39,COD,Mobile Web,Complete,20,1,1,0,Returned
ORD102701,CUST11307,358,Tier 3,uttar pradesh,Fashion,"Rs 1,494",31%,COD,Android App,Partial,21,3,3,2,Delivered
ORD106893,CUST12458,124,tier2,Tamil Nadu,Fashion,878,15,COD,Android App,Complete,23,3,0,0,Delivered
ORD105063,CUST10828,126,T2,Haryana,Accessories,"1,074",28,Prepaid,Android App,Complete,17,2,0,0,Delivered
ORD103968,CUST11742,219,tier1,Uttar Pradesh,Fashion,"2,813",41,Prepaid,iOS App,Complete,22,3,3,1,Delivered
ORD100922,CUST11430,171,T3,Odisha,Fashion,"1,938",38,COD,Android App,Complete,18,1,1,0,Delivered
ORD100690,CUST12570,247,tier1,MAHARASHTRA,Health,"2,425",22%,Prepaid,Android App,Complete,17,2,2,0,Delivered
ORD104200,CUST12514,103,Tier-1,TAMIL NADU,Beauty,657,2%,COD,iOS App,,22,1,0,0,Delivered
ORD100143,CUST12340,298,TIER-2,Punjab,Electronics,"Rs 13,588",36%,COD,Android App,Partial,13,2,3,0,Delivered
ORD105795,CUST12449,290,T1,Andhra Pradesh,Beauty,Rs.562,26%,COD,Android App,Vague,7,1,2,0,Delivered
ORD102987,CUST12046,106,tier1,  Jharkhand ,Beauty,392,10,COD,Mobile Web,Partial,16,2,1,0,Delivered
ORD100622,CUST11861,164,T1,West Bengal,Home & Kitchen,"4,787",30%,Prepaid,,Complete,23,2,0,0,Delivered
ORD102882,CUST11385,228,Tier-2,Madhya Pradesh,Beauty,965,46%,Prepaid,Android App,Complete,10,1,0,0,Delivered
ORD106483,CUST12561,128,Tier 2,Delhi,Beauty,Rs 664,42%,Prepaid,iOS App,Complete,1,2,0,0,Delivered
ORD101390,CUST11780,271,TIER-1,Karnataka,Beauty,883,13,COD,iOS App,Vague,11,2,4,2,Delivered
ORD100695,CUST11352,24,Tier 3,Haryana,Accessories,"1,233",20,Prepaid,iOS App,Complete,11,1,0,0,Delivered
ORD100711,CUST10538,199,Tier 2,HARYANA,Health,"Rs.1,544",41%,Prepaid,Mobile Web,Complete,8,1,0,0,Delivered
ORD105343,CUST11068,336,T3,Gujarat,Home & Kitchen,"4,906",26,Prepaid,Android App,Partial,14,2,3,3,Returned
ORD105447,CUST11307,88,Tier-3,Uttar Pradesh,Fashion,"2,929",6,COD,Desktop,,16,1,1,1,Returned
ORD106130,CUST10545,179,Tier-2,  Telangana ,Electronics,"1,634",18,COD,Mobile Web,Vague,22,1,2,0,Returned
ORD105338,CUST10847,9,Tier-2,Odisha,Electronics,"8,712",18,Prepaid,Mobile Web,Complete,11,1,2,0,Delivered
ORD106788,CUST10956,352,Tier-2,Delhi,Footwear,"2,667",29%,Prepaid,iOS App,Partial,8,1,1,0,Delivered
ORD103326,CUST11378,34,TIER-3,Andhra Pradesh,Beauty,"1,571",9,COD,,,11,1,0,0,Delivered
ORD107054,CUST11360,300,tier1,Madhya Pradesh,Health,376,21,COD,Mobile Web,Complete,13,1,6,0,Delivered
ORD103803,CUST10154,283,Tier 3,punjab,Health,510,29%,COD,Mobile Web,Partial,20,2,1,0,Returned
ORD101196,CUST11500,137,Tier-1,Odisha,Health,"2,204",29,COD,Android App,Complete,11,1,0,0,Delivered
ORD100226,CUST10666,334,Tier 2,Odisha,Accessories,650,6,COD,Mobile Web,Complete,7,3,2,1,Delivered
ORD106453,CUST12016,24,tier2,JHARKHAND,Footwear,"2,987",21,COD,Mobile Web,Complete,1,2,0,0,Delivered
ORD102356,CUST11058,120,T2,Rajasthan,Home & Kitchen,"Rs 2,057",34,Prepaid,,Partial,10,1,1,1,Delivered
ORD104149,CUST11596,159,Tier 1,MAHARASHTRA,Fashion,"1,420",18%,COD,Android App,Partial,6,1,0,0,Returned
ORD102617,CUST11109,212,tier2,Gujarat,Beauty,663,17%,COD,Android App,Complete,6,2,0,0,Delivered
ORD105357,CUST11242,168,Tier-3,Tamil Nadu,Electronics,"4,451",27,COD,Desktop,Complete,18,3,1,0,Delivered
ORD105281,CUST10167,274,TIER-1,MAHARASHTRA,Accessories,830,11,Prepaid,Desktop,Complete,6,1,1,0,Delivered
ORD104653,CUST10822,133,Tier 1,Rajasthan,Fashion,"Rs 2,475",36,Prepaid,Desktop,Complete,3,2,0,0,Delivered
ORD104096,CUST12224,209,tier2,Maharashtra,Home & Kitchen,651,15,Prepaid,iOS App,Complete,22,1,1,0,Delivered
ORD103685,CUST11525,41,TIER-1,Kerala,Beauty,"Rs.1,046",24,COD,Android App,,4,1,0,0,Returned
ORD101561,CUST10913,60,TIER-1,Bihar,Beauty,845,27,COD,Mobile Web,Partial,18,1,0,0,Delivered
ORD102947,CUST10560,86,TIER-2,andhra pradesh,Fashion,"1,055",39%,COD,Desktop,Partial,3,3,3,0,Returned
ORD103878,CUST10402,206,T1,  Madhya Pradesh ,Beauty,INR 900,33%,Prepaid,Mobile Web,,7,1,3,0,Delivered
ORD100742,CUST11267,78,Tier 2,PUNJAB,Health,"1,080",21,COD,Desktop,Complete,15,1,1,0,Delivered
ORD100739,CUST11284,115,Tier-3,Bihar,Beauty,Rs 549,47,COD,iOS App,Complete,17,2,1,1,Delivered
ORD107035,CUST10655,213,tier3,Assam,Health,"INR 1,896",17%,Prepaid,iOS App,Partial,15,1,2,1,Delivered
ORD103637,CUST12358,82,Tier-3,Karnataka,Electronics,"9,063",39,Prepaid,iOS App,Partial,22,2,2,0,Delivered
ORD104668,CUST11929,221,T2,Jharkhand,Footwear,INR 975,39%,COD,Desktop,Partial,2,1,2,2,Returned
ORD100841,CUST12005,353,tier2,Rajasthan,Health,"Rs.1,674",10%,Prepaid,iOS App,Vague,12,2,1,1,Delivered
ORD105517,CUST10630,111,Tier-2,Telangana,Fashion,810,57%,Prepaid,Android App,Complete,6,1,1,0,Delivered
ORD103050,CUST10546,36,Tier-3,Telangana,Health,"Rs 2,338",32,Prepaid,Mobile Web,Vague,4,2,0,0,Delivered
ORD103973,CUST10979,22,tier1,KERALA,Electronics,"13,821",20%,COD,Android App,Partial,11,3,0,0,Returned
